21.259439; -14.763974
21.304150; -14.520920
21.348133; -14.277640
21.391386; -14.034136
21.433908; -13.790413
21.475698; -13.546474
21.516754; -13.302322
21.557075; -13.057959
21.596659; -12.813391
21.635506; -12.568620
21.673613; -12.323649
21.710980; -12.078482
21.747606; -11.833122
21.783488; -11.587574
21.818626; -11.341840
21.853019; -11.095924
21.886665; -10.849830
21.919563; -10.603561
21.951713; -10.357122
21.983112; -10.110515
22.013760; -9.863744
22.043657; -9.616813
22.072800; -9.369727
22.101189; -9.122488
22.128823; -8.875100
22.155700; -8.627568
22.181821; -8.379894
22.207183; -8.132084
22.231787; -7.884140
22.255631; -7.636067
22.278715; -7.387869
22.301036; -7.139549
22.322596; -6.891111
22.343393; -6.642561
22.363426; -6.393900
22.382695; -6.145134
22.401199; -5.896267
22.418937; -5.647301
22.435909; -5.398243
22.452114; -5.149095
22.467551; -4.899861
22.482220; -4.650547
22.496120; -4.401155
22.509252; -4.151690
22.521614; -3.902157
22.533206; -3.652558
22.544027; -3.402899
22.554078; -3.153184
22.563357; -2.903416
22.571865; -2.653599
22.579602; -2.403739
22.586566; -2.153839
22.592757; -1.903904
22.598177; -1.653937
22.602823; -1.403942
22.606697; -1.153925
22.609797; -0.903889
22.612125; -0.653838
22.613679; -0.403777
22.614460; -0.153710
22.614467; 0.096360
22.613701; 0.346427
22.612162; 0.596488
22.609850; 0.846538
22.606764; 1.096573
22.602906; 1.346590
22.598274; 1.596583
22.592870; 1.846548
22.586693; 2.096482
22.579744; 2.346380
22.572023; 2.596238
22.563530; 2.846052
22.554265; 3.095817
22.544229; 3.345530
22.533423; 3.595186
22.521846; 3.844781
22.509499; 4.094312
22.496382; 4.343773
22.482496; 4.593160
22.467842; 4.842471
22.452420; 5.091700
22.436230; 5.340843
22.419273; 5.589897
22.401550; 5.838857
22.383061; 6.087720
22.363806; 6.336480
22.343788; 6.585135
22.323006; 6.833680
22.301461; 7.082112
22.279153; 7.330425
22.256084; 7.578617
22.232255; 7.826683
22.207666; 8.074620
22.182318; 8.322423
22.156212; 8.570089
22.129349; 8.817614
22.101729; 9.064994
22.073355; 9.312225
22.044226; 9.559303
22.014344; 9.806225
21.983710; 10.052987
21.952325; 10.299585
21.920189; 10.546015
21.887305; 10.792274
21.853673; 11.038359
21.819295; 11.284265
21.784171; 11.529988
21.748302; 11.775526
21.711691; 12.020875
21.674338; 12.266031
21.636245; 12.510991
21.597412; 12.755751
21.557841; 13.000308
21.517534; 13.244658
21.476492; 13.488798
21.434716; 13.732725
21.392207; 13.976435
21.348968; 14.219926
21.304999; 14.463193
21.260301; 14.706234
21.214878; 14.949044
21.168729; 15.191623
21.121857; 15.433965
21.074262; 15.676068
21.025948; 15.917929
20.976914; 16.159544
20.927163; 16.400912
20.876697; 16.642028
20.825516; 16.882891
20.773623; 17.123496
20.721020; 17.363841
20.667707; 17.603923
20.613688; 17.843740
20.558963; 18.083288
20.503534; 18.322565
20.447403; 18.561568
20.390572; 18.800295
20.333043; 19.038743
20.274817; 19.276909
20.215896; 19.514790
20.156282; 19.752385
20.095977; 19.989690
20.034983; 20.226704
19.973302; 20.463423
19.910936; 20.699845
19.847886; 20.935969
19.784155; 21.171791
19.719744; 21.407310
19.654655; 21.642523
19.588891; 21.877427
19.522453; 22.112022
19.455344; 22.346304
19.387565; 22.580272
19.319118; 22.813923
19.250006; 23.047256
19.180231; 23.280268
19.109794; 23.512958
19.038698; 23.745323
18.966945; 23.977362
18.894536; 24.209073
18.821475; 24.440454
18.747762; 24.671503
18.673401; 24.902219
18.598393; 25.132600
18.522741; 25.362644
18.446447; 25.592349
18.369512; 25.821715
18.291940; 26.050739
18.213732; 26.279420
18.134890; 26.507757
18.055417; 26.735748
17.975315; 26.963391
17.894585; 27.190686
17.813232; 27.417631
17.731255; 27.644224
17.648659; 27.870465
17.565445; 28.096352
17.481615; 28.321885
17.397172; 28.547061
17.312117; 28.771879
17.226454; 28.996340
17.140184; 29.220441
17.053310; 29.444182
16.965834; 29.667562
16.877758; 29.890579
16.789085; 30.113233
16.699816; 30.335523
16.609955; 30.557449
16.519504; 30.779008
16.428465; 31.000202
16.336840; 31.221028
16.244631; 31.441486
16.151841; 31.661576
16.058473; 31.881296
15.964528; 32.100647
15.870009; 32.319628
15.774918; 32.538238
15.679258; 32.756476
15.583032; 32.974343
15.486240; 33.191838
15.388886; 33.408960
15.290972; 33.625708
15.192501; 33.842084
15.093474; 34.058086
14.993895; 34.273714
14.893765; 34.488968
14.793087; 34.703847
14.691863; 34.918352
14.590096; 35.132483
14.487788; 35.346238
14.384942; 35.559618
14.281559; 35.772624
14.177642; 35.985254
14.073194; 36.197510
13.968216; 36.409390
13.862712; 36.620896
13.756683; 36.832026
13.650133; 37.042782
13.543063; 37.253163
13.435475; 37.463170
13.327372; 37.672803
13.218757; 37.882061
13.109632; 38.090946
12.999999; 38.299457
12.889860; 38.507594
12.779218; 38.715359
12.668076; 38.922751
12.556435; 39.129772
12.444298; 39.336420
12.331667; 39.542697
12.218545; 39.748603
12.104933; 39.954139
11.990836; 40.159304
11.876253; 40.364101
11.761189; 40.568528
11.645645; 40.772587
11.529624; 40.976278
11.413127; 41.179603
11.296158; 41.382561
11.178718; 41.585153
11.060811; 41.787380
10.942437; 41.989243
10.823600; 42.190742
10.704302; 42.391878
10.584545; 42.592652
10.464332; 42.793065
10.343664; 42.993118
10.222544; 43.192810
10.100975; 43.392144
9.978958; 43.591120
9.856496; 43.789739
9.733590; 43.988002
9.610245; 44.185910
9.486461; 44.383464
9.362240; 44.580665
9.237586; 44.777513
9.112501; 44.974010
8.986985; 45.170157
8.861043; 45.365955
8.734676; 45.561405
8.607886; 45.756508
8.480676; 45.951265
8.353047; 46.145678
8.225002; 46.339746
8.096543; 46.533473
7.967673; 46.726858
7.838393; 46.919904
7.708706; 47.112610
7.578614; 47.304980
7.448119; 47.497012
7.317223; 47.688710
7.185928; 47.880074
7.054237; 48.071105
6.922152; 48.261806
6.789674; 48.452176
6.656807; 48.642218
6.523551; 48.831933
6.389910; 49.021322
6.255885; 49.210386
6.121479; 49.399128
5.986693; 49.587548
5.851530; 49.775647
5.715991; 49.963428
5.580080; 50.150892
5.443797; 50.338040
5.307145; 50.524874
5.170127; 50.711394
5.032743; 50.897604
4.894997; 51.083503
4.756890; 51.269094
4.618425; 51.454379
4.479603; 51.639358
4.340426; 51.824034
4.200896; 52.008407
4.061016; 52.192480
3.920787; 52.376254
3.780212; 52.559731
3.639292; 52.742913
